problem,dim,seed,candidate_index,x,acquisition,truth,truth_reveal,raw_pool_index,raw_pool_hash,proposal_hash,truth_hash,candidate_count,pool_duplicate_count,target_source_overlap_count,geometry_score,geometry_score_normalized,local_rank_no_reliability_score,local_rank_no_reliability_score_normalized,local_rank_reliability_score,local_rank_reliability_score_normalized,reversed_local_rank_score,reversed_local_rank_score_normalized
GMM,2,42,29,"[1.6348427063715665, 1.2667245761703851]",0.007488092148001949,-0.9560363847019154,offline_mechanism_reveal,59,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.5386318554818464,0.717948717948718,0.49723961513155496,0.8461538461538461,0.25806835976776815,0.8461538461538461,0.049437757516758066,0.5641025641025641
GMM,2,42,30,"[-3.6909744229478836, 2.297948597980211]",0.007484549972082387,-0.22238770437270372,offline_mechanism_reveal,182,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.22994303754683162,0.48717948717948717,0.13779175929537366,0.46153846153846156,0.07151420005315577,0.46153846153846156,0.05976078851836463,0.6153846153846154
GMM,2,42,31,"[0.6823602852764399, 2.3269715116168523]",0.006074135249349943,-0.4312386753496544,offline_mechanism_reveal,197,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.12471480477161628,0.358974358974359,0.060854072967169145,0.358974358974359,0.031583386194341076,0.358974358974359,0.03961657161155212,0.46153846153846156
GMM,2,42,32,"[-1.9911811506277912, 2.3600597261436826]",0.0049163399822821745,-0.42893223864375774,offline_mechanism_reveal,288,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.49561155332962903,0.6153846153846154,0.4742219633765488,0.8205128205128205,0.2461221522385299,0.8205128205128205,0.03682357942342455,0.4358974358974359
GMM,2,42,33,"[-3.978407002959674, 2.372484991212323]",0.004594293588806213,-0.14718451248323558,offline_mechanism_reveal,282,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.18244250917976626,0.41025641025641024,0.07761776148248944,0.38461538461538464,0.04028377423092561,0.38461538461538464,0.06387305766556305,0.6410256410256411
GMM,2,42,34,"[-2.3879089820408126, -4.9778270894826075]",0.0034356115632213427,-0.01867494718704529,offline_mechanism_reveal,64,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,3.437432163056877e-06,0.0,2.3548492174438237e-06,0.0,1.533427354979756e-06,0.0,9.28793035922547e-07,0.0
GMM,2,42,35,"[4.028058244592872, -4.960402405235752]",0.003432770628197107,-0.009049424911396016,offline_mechanism_reveal,103,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.0002732800319352045,0.07692307692307693,2.7328003193520453e-05,0.05128205128205128,1.7795410144946182e-05,0.05128205128205128,0.00017795410144946178,0.07692307692307693
GMM,2,42,36,"[1.9251886739139676, -4.86424625050165]",0.0034138855991206456,-0.031133921406041817,offline_mechanism_reveal,175,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.0004405935455000013,0.10256410256410256,5.041382456722262e-05,0.07692307692307693,3.282840238257157e-05,0.07692307692307693,0.0002827671818704447,0.1282051282051282
GMM,2,42,37,"[-0.5406651290042799, -4.819271069775834]",0.0034043172810026036,-0.012407529864609548,offline_mechanism_reveal,116,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.00012293199361641495,0.05128205128205128,7.40211053687364e-05,0.10256410256410256,4.820095782670511e-05,0.10256410256410256,3.9854790481483474e-05,0.05128205128205128
GMM,2,42,38,"[-2.2651109283725566, -4.801515833435689]",0.0034004120748442786,-0.029522911127270245,offline_mechanism_reveal,298,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,1.794647184428212e-05,0.02564102564102564,1.2897958281617294e-05,0.02564102564102564,8.398874079032818e-06,0.02564102564102564,4.456119655723348e-06,0.02564102564102564
GMM,2,42,39,"[2.728037545801575, -4.792887226116205]",0.003398829950213282,-0.042197289089422246,offline_mechanism_reveal,165,febd5a7ac6fa04136ddccd6db8328ba6215744b20513244ab624c67f6b0caf8a,dd202342becf150101bd1b6437762f54eae7712336c1b4d3eaa2f893d886463e,44b12aeda36f099e92d3cf0d039c1760a0147dbfdb4363737fb50aeaef37fa92,40,0,0,0.0008094240419152983,0.15384615384615385,0.00013074106358241313,0.1282051282051282,8.513577932350248e-05,0.1282051282051282,0.0004946517732308636,0.1794871794871795
GMM,2,101,0,"[0.03115695959081588, 1.404161635156246]",0.004206925967370309,-0.26662717422706056,offline_mechanism_reveal,141,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,0.003074007970286577,0.6153846153846154,0.001967669786912229,0.6666666666666666,0.0007622745190830511,0.6410256410256411,0.000547681937570826,0.6153846153846154
GMM,2,101,1,"[-1.7871823721187408, 4.991976638627412]",0.0042069259649181266,-0.011970482126436905,offline_mechanism_reveal,0,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,2.289744409963789e-09,0.07692307692307693,1.2609495187701162e-09,0.07692307692307693,4.4085798764536644e-10,0.07692307692307693,4.3974611866476567e-10,0.07692307692307693
GMM,2,101,2,"[-3.3327461393635494, 3.331835479814325]",0.0042069259649181266,-0.23158638069236423,offline_mechanism_reveal,1,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,0.04853736241354986,0.8461538461538461,0.03395451773120367,0.8717948717948718,0.013153967117046935,0.8717948717948718,0.007529723978474654,0.8205128205128205
GMM,2,101,3,"[4.302757803491314, 3.758959302630382]",0.0042069259649181266,-0.0003038837531188698,offline_mechanism_reveal,2,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,6.8938557656642694e-12,0.02564102564102564,3.790090121043323e-12,0.02564102564102564,1.325105786461197e-12,0.02564102564102564,1.3261760199871217e-12,0.02564102564102564
GMM,2,101,4,"[-4.609214003200695, 4.979083547419437]",0.0042069259649181266,-0.0013892485963079816,offline_mechanism_reveal,3,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,6.302979419574717e-21,0.0,6.302979419574717e-22,0.0,5.823746660927418e-22,0.0,5.823746660927417e-21,0.0
GMM,2,101,5,"[4.585258071698746, -1.042634822675538]",0.0042069259649181266,-0.02363662721967396,offline_mechanism_reveal,4,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,0.0003853262185950888,0.5128205128205128,0.00018501882031710362,0.5128205128205128,6.468698674081372e-05,0.5128205128205128,8.350416022181035e-05,0.5128205128205128
GMM,2,101,6,"[0.22995193861490737, -3.374304031063735]",0.0042069259649181266,-0.07699670294890626,offline_mechanism_reveal,5,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,0.003344170534063295,0.6410256410256411,0.0016884740110993375,0.6410256410256411,0.0015600947154712386,0.6666666666666666,0.0018387997998627116,0.6923076923076923
GMM,2,101,7,"[-2.727082851025732, 1.4859622474521519]",0.0042069259649181266,-0.2785058698489352,offline_mechanism_reveal,6,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,3.6535723787181073e-06,0.3076923076923077,3.6535723787181075e-07,0.23076923076923078,3.375781281299485e-07,0.28205128205128205,3.3757812812994847e-06,0.3333333333333333
GMM,2,101,8,"[2.1911450132784207, 4.641633318941656]",0.0042069259649181266,-0.0015538662682710919,offline_mechanism_reveal,7,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,3.194759669601569e-07,0.20512820512820512,1.7534438263348617e-07,0.20512820512820512,6.130457288101062e-08,0.20512820512820512,6.1561475900811e-08,0.20512820512820512
GMM,2,101,9,"[-2.951939457406907, -1.5009840896065354]",0.0042069259649181266,-0.4944293849591291,offline_mechanism_reveal,8,a71c6062bbd8bfbb107c28ab972d92001d94538f92b9a400c5ae52fc534f573f,6d1d3156127fc4fb3c33562b9655b9944c018bb254417bbac7d29177756305a1,1eb828047341abddec8b631511506e14888e529effa51c0aaf72ff115d5e2f8d,40,0,0,0.3762098365012042,1.0,0.3121941428703349,1.0,0.2884571685980352,1.0,0.09390896281601047,1.0
